Country,Year,Dataset,TMAX_year,TMAX_MAMJJASO,TMAX_AMJJAS,TMAX_ONDJFM,TMAX_NDJF,TMIN_year,TMIN_MAMJJASO,TMIN_AMJJAS,TMIN_ONDJFM,TMIN_NDJF,TAVG_year,TAVG_MAMJJASO,TAVG_AMJJAS,TAVG_ONDJFM,TAVG_NDJF,RH_year,RH_MAMJJASO,RH_AMJJAS,RH_ONDJFM,RH_NDJF,RHmin_year,RHmin_MAMJJASO,RHmin_AMJJAS,RHmin_ONDJFM,RHmin_NDJF,PREC_year,PREC_MAMJJASO,PREC_AMJJAS,PREC_ONDJFM,PREC_NDJF,SRAD_year,SRAD_MAMJJASO,SRAD_AMJJAS,SRAD_ONDJFM,SRAD_NDJF,WIND_year,WIND_MAMJJASO,WIND_AMJJAS,WIND_ONDJFM,WIND_NDJF,VPD_year,VPD_MAMJJASO,VPD_AMJJAS,VPD_ONDJFM,VPD_NDJF,FWI_FD_year,FWI_FD_MAMJJASO,FWI_FD_AMJJAS,FWI_FD_ONDJFM,FWI_FD_NDJF,FWI_3+_year,FWI_3+_MAMJJASO,FWI_3+_AMJJAS,FWI_3+_ONDJFM,FWI_3+_NDJF,FWI_4+_year,FWI_4+_MAMJJASO,FWI_4+_AMJJAS,FWI_4+_ONDJFM,FWI_4+_NDJF,FWI_5+_year,FWI_5+_MAMJJASO,FWI_5+_AMJJAS,FWI_5+_ONDJFM,FWI_5+_NDJF,FWI_6_year,FWI_6_MAMJJASO,FWI_6_AMJJAS,FWI_6_ONDJFM,FWI_6_NDJF,DFM10H_year,DFM10H_MAMJJASO,DFM10H_AMJJAS,DFM10H_ONDJFM,DFM10H_NDJF,DFM10H_u10_year,DFM10H_u10_MAMJJASO,DFM10H_u10_AMJJAS,DFM10H_u10_ONDJFM,DFM10H_u10_NDJF,DFM10H_u8_year,DFM10H_u8_MAMJJASO,DFM10H_u8_AMJJAS,DFM10H_u8_ONDJFM,DFM10H_u8_NDJF,DFM10H_u6_year,DFM10H_u6_MAMJJASO,DFM10H_u6_AMJJAS,DFM10H_u6_ONDJFM,DFM10H_u6_NDJF,DFM10H_u4_year,DFM10H_u4_MAMJJASO,DFM10H_u4_AMJJAS,DFM10H_u4_ONDJFM,DFM10H_u4_NDJF,DFM10H_u2_year,DFM10H_u2_MAMJJASO,DFM10H_u2_AMJJAS,DFM10H_u2_ONDJFM,DFM10H_u2_NDJF,AWP0-40_S2+_year,AWP0-40_S2+_MAMJJASO,AWP0-40_S2+_AMJJAS,AWP0-40_S2+_ONDJFM,AWP0-40_S2+_NDJF,AWP0-40_S3+_year,AWP0-40_S3+_MAMJJASO,AWP0-40_S3+_AMJJAS,AWP0-40_S3+_ONDJFM,AWP0-40_S3+_NDJF,AWP0-40_S4+_year,AWP0-40_S4+_MAMJJASO,AWP0-40_S4+_AMJJAS,AWP0-40_S4+_ONDJFM,AWP0-40_S4+_NDJF,AWD0-40_sum_year,AWD0-40_sum_MAMJJASO,AWD0-40_sum_AMJJAS,AWD0-40_sum_ONDJFM,AWD0-40_sum_NDJF,AWR0-10_u30_year,AWR0-10_u30_MAMJJASO,AWR0-10_u30_AMJJAS,AWR0-10_u30_ONDJFM,AWR0-10_u30_NDJF,AWR0-40_u30_year,AWR0-40_u30_MAMJJASO,AWR0-40_u30_AMJJAS,AWR0-40_u30_ONDJFM,AWR0-40_u30_NDJF,Share_Con,Share_Pines,FA_kha,BFA_ha,BFAI
ROU,2000,Cal,13.17,17.679,20.184,4.364,1.921,3.817,7.58,9.869,-3.402,-5.582,8.538,12.817,15.332,0.441,-1.878,74.15,70.789,69.327,80.905,81.776,55.481,50.582,49.102,65.326,67.524,726.165,549.869,461.735,406.317,254.186,5039.626,4298.167,3564.077,1388.089,721.384,1.832,1.863,1.833,1.9,1.868,0.431,0.577,0.678,0.146,0.109,2.586,3.551,4.047,0.242,0.15,18.072,17.991,17.659,0.012,0,2.739,2.739,2.739,0,0,0.1,0.1,0.1,0,0,0.005,0.005,0.005,0,0,20.744,18.014,17.019,27.938,29.629,56.028,53.831,49.57,2.396,0.792,14.167,13.94,13.504,0.26,0.055,1.586,1.58,1.58,0.009,0.009,0.055,0.055,0.055,0,0,0,0,0,0,0,103.013,64.3,48.683,1.036,0.389,67.049,36.604,27,0.155,0.043,31.265,16.767,12.683,0.003,0.003,-2866.581,-2041.904,-1542.274,6.115,-3.246,43.341,40.472,27.228,1.589,0.158,45.38,41.508,37.464,0.455,0.007,0.3649,2.00E-04,6919.31875,3607,0.521294094
ROU,2001,Ver,12.3,17.431,19.121,7.935,5.76,3.642,8.127,9.728,-0.404,-1.937,7.983,12.891,14.621,3.396,1.471,77.18,76.028,75.18,78.309,79.902,59.639,56.965,56.023,60.883,63.749,1027.614,818.108,693.042,267.991,165.292,4679.528,3983.206,3323.463,1402.875,713.501,1.826,1.815,1.803,1.83,1.754,0.342,0.45,0.511,0.206,0.154,1.16,1.602,1.853,1.202,0.703,4.378,4.376,4.36,0.413,0.081,0.495,0.495,0.495,0,0,0,0,0,0,0,0,0,0,0,0,21.996,19.956,19.801,20.532,21.383,25.067,23.45,20.421,8.21,2.819,2.829,2.727,2.527,0.691,0.273,0.217,0.217,0.213,0.006,0.006,0.003,0.003,0.003,0,0,0,0,0,0,0,31.4,11.072,9.461,70.467,54.341,12.971,2.747,2.282,49.046,39.112,3.286,0.625,0.389,21.26,16.956,-386.347,-141.304,-38.261,-1491.422,-983.11,17.212,16.423,13.557,16.08,2.93,14.433,13.076,11.408,8.004,3.962,0.3649,2.00E-04,6924.327188,1001,0.144562782
ROU,2002,Cal,12.836,17.279,19.505,5.536,2.081,4.136,8.142,10.271,-2.752,-5.689,8.481,12.794,15.026,1.239,-1.957,76.149,74.366,74.43,77.857,79.587,58.724,55.442,55.344,61.757,65.115,934.589,750.704,631.363,254.681,174.535,4737.408,4032.573,3347.769,1450.55,729.272,1.836,1.845,1.771,1.853,1.841,0.365,0.474,0.539,0.19,0.13,1.446,2.011,2.315,0.783,0.362,6.448,6.448,6.258,0.208,0.002,0.321,0.321,0.321,0,0,0.005,0.005,0.005,0,0,0,0,0,0,0,22.145,19.761,20.199,24.148,27.866,39.957,35.858,26.987,12.078,3.103,7.182,6.632,4.814,2.151,0.318,0.438,0.417,0.358,0.062,0,0,0,0,0,0,0,0,0,0,0,58.187,43.929,26.792,33.617,15.441,31.79,24.807,10.534,21.625,7.217,14.3,12.562,3.286,11.141,1.848,-877.949,-767.917,-585.912,-646.999,-237.62,26.597,25.078,19.27,10.421,2.147,21.885,21.759,19.531,5.266,1.394,0.3649,2.00E-04,6929.335625,3536,0.510294232
ROU,2003,Cal,12.141,17.008,20.148,3.85,1.385,3.074,7.321,10.069,-4.314,-6.489,7.68,12.343,15.377,-0.247,-2.55,75.031,71.787,69.749,79.816,81.071,57.287,52.121,49.658,64.887,67.825,778.614,590.484,432.269,339.144,230.574,4923.795,4207.033,3531.045,1373.208,683.604,1.767,1.778,1.754,1.788,1.751,0.401,0.543,0.658,0.146,0.109,2.021,2.954,3.795,0.2,0.112,16.054,16.054,15.999,0,0,1.172,1.172,1.172,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,22.556,19.455,17.331,28.69,30.885,49.03,48.505,45.838,4.313,1.734,11.477,11.328,10.908,0.695,0.288,0.576,0.559,0.558,0.022,0.021,0.007,0.007,0.007,0,0,0,0,0,0,0,49.318,48.218,47.496,4.547,4.008,25.632,25.409,25.305,1.608,1.509,9.827,9.801,9.799,0.121,0.12,-1446.087,-1486.128,-1530.691,169.125,42.603,32.364,32.346,30.81,0.958,0.11,37.456,37.456,37.025,0.022,0,0.3649,2.00E-04,6934.344063,762,0.109887827
ROU,2004,Ver,11.983,16.699,18.698,4.629,2.563,3.428,7.332,9.2,-2.976,-4.787,7.766,12.147,14.175,0.69,-1.272,77.346,75.206,74.376,79.982,81.044,60.015,55.969,55.038,64.749,67.174,1008.9,715.248,609.38,399.384,226.289,4707.235,4035.914,3351.985,1335.304,706.256,1.8,1.757,1.722,1.899,1.876,0.328,0.435,0.497,0.152,0.116,0.995,1.403,1.701,0.25,0.125,2.572,2.572,2.572,0.054,0,0.13,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,23.219,20.091,19.536,26.839,28.315,24.746,23.51,21.557,3.215,1.143,2.24,2.067,1.967,0.383,0.271,0.022,0.022,0.022,0.018,0.018,0,0,0,0,0,0,0,0,0,0,14.262,12.531,12.291,2.202,1.786,3.18,2.899,2.895,0.231,0.223,0.387,0.349,0.349,0.007,0.007,-215.23,-171.423,-229.304,56.813,13.576,15.656,15.11,14.206,1.426,0.01,14.051,13.645,13.322,0.431,0,0.3649,2.00E-04,6939.3525,124,0.017869102
ROU,2005,Cal,11.641,16.296,18.876,5.116,2.816,3.154,7.108,9.66,-2.601,-4.004,7.437,11.826,14.446,1.118,-0.777,78.78,76.972,77.442,80.106,81.952,61.708,58.454,58.733,64.645,68.116,1186.311,909.478,804.367,417.47,295.099,4632.354,3960.15,3237.009,1376.294,657.476,1.756,1.754,1.681,1.845,1.821,0.298,0.393,0.447,0.153,0.112,0.688,0.946,0.997,0.273,0.18,0.452,0.452,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.066,21.768,21.083,26.881,28.285,13.323,13.03,11.578,2.068,0.772,0.775,0.756,0.675,0.126,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.419,4.119,3.015,1.476,1.443,1.123,0.709,0.432,0.223,0.221,0.033,0.029,0.01,0.035,0.035,392.094,495.382,545.269,40.996,-39.272,12.628,12.054,10.037,1.266,0.563,4.623,4.578,3.786,0.728,0.407,0.3649,2.00E-04,6944.360938,162,0.023328281
ROU,2006,Cal,12.247,16.836,19.112,4.217,1.675,3.424,7.489,9.716,-3.776,-5.975,7.839,12.3,14.624,0.108,-2.294,78.377,77.076,76.546,80.624,81.552,60.613,57.786,57.096,65.297,67.401,998.094,834.152,685.372,381.645,231.298,4725.76,4016.305,3338.067,1366.835,697.082,1.731,1.76,1.729,1.778,1.676,0.32,0.421,0.483,0.144,0.103,0.986,1.319,1.479,0.349,0.156,1.742,1.742,1.726,0.102,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,23.441,21.49,20.82,28.035,30.088,14.891,13.739,12.568,0.898,0.252,0.973,0.927,0.89,0.027,0.017,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,22.584,7.625,4.277,5.797,4.71,7.417,1.081,0.538,1.393,1.117,2.114,0.082,0.051,0.25,0.231,-386.26,-26.952,150.53,-156.97,-131.005,14.935,14.164,12.381,2.268,0.565,14.209,12.301,10.371,0.837,0.045,0.3649,2.00E-04,6949.369375,946,0.13612746
ROU,2007,Ver,13.525,18.295,20.74,7.756,5.511,4.665,8.404,10.445,-0.099,-1.52,9.139,13.513,15.858,3.579,1.714,74.221,70.806,68.623,79.905,81.806,56.246,51.07,48.627,62.914,66.587,963.186,687.1,510.849,322.276,205.931,4935.914,4287.867,3613.802,1391.244,667.488,1.846,1.805,1.791,1.896,1.909,0.443,0.599,0.713,0.187,0.137,2.328,3.396,4.264,0.63,0.371,19.751,19.751,19.692,0.022,0,5.197,5.197,5.197,0,0,0.439,0.439,0.439,0,0,0.014,0.014,0.014,0,0,20.826,17.706,17.145,21.419,23.456,58.723,56.89,51.596,6.062,2.532,18.835,18.499,18.021,0.469,0.374,3.575,3.568,3.534,0.008,0.008,0.128,0.128,0.128,0,0,0,0,0,0,0,64.936,58.174,51.694,27.367,17.856,37.405,35.04,32.367,10.915,7.707,13.567,13.098,12.589,2.808,2.271,-1442.912,-1423.814,-1288.749,-763.747,-428.505,36.572,36.311,33.582,4.156,1.022,35.428,35.374,34.218,4.039,1.962,0.3649,2.00E-04,6954.377813,2529,0.363655825
ROU,2008,Cal,13.049,17.409,19.482,5.476,2.894,4.298,7.955,9.883,-2.108,-4.254,8.677,12.83,14.926,1.467,-0.956,76.197,74.522,73.623,78.612,79.675,58.292,55.126,54.206,62.808,65.288,916.449,729.368,577.639,379.514,197.206,4842.452,4115.953,3429.587,1370.145,712.869,1.81,1.773,1.712,1.834,1.785,0.38,0.498,0.578,0.172,0.127,1.656,2.283,2.82,0.358,0.149,10.466,10.466,10.465,0.053,0,1.18,1.18,1.18,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,21.429,18.877,18.766,25.778,28.622,35.406,33.562,28.08,9.58,1.537,6.937,6.651,6.027,1.301,0.256,0.594,0.585,0.581,0.046,0.009,0.003,0.003,0.003,0,0,0,0,0,0,0,36.452,24.922,22.098,11.851,8.728,12.604,9.05,8.404,3.748,3.092,2.495,2.098,2.034,0.427,0.362,-928.057,-627.599,-558.694,-92.234,13.753,23.882,21.637,19.295,3.331,0.461,23.674,23.19,22.626,1.436,0,0.3649,2.00E-04,6959.38625,373,0.05359668
ROU,2009,Cal,13.175,17.804,20.591,5.886,3.662,4.393,8.106,10.331,-1.755,-3.437,8.841,13.128,15.739,1.843,-0.139,75.234,71.568,69.141,80.244,80.948,57.415,51.866,48.792,64.363,66.46,885.126,611.514,433.167,382.872,240.263,4883.75,4253.821,3622.574,1341.82,674.58,1.726,1.73,1.683,1.817,1.822,0.405,0.548,0.656,0.161,0.126,2.075,3.03,3.814,0.403,0.336,14.41,14.41,14.013,0.001,0,0.622,0.622,0.622,0,0,0,0,0,0,0,0,0,0,0,0,21.548,18.637,16.775,25.683,27.317,52.3,51.753,49.471,2.916,1.124,8.748,8.659,8.656,0.126,0.125,0.146,0.141,0.141,0.004,0.004,0,0,0,0,0,0,0,0,0,0,67.824,58.815,52.558,12.857,12.186,30.228,27.175,23.977,3.874,3.505,9.333,9.074,8.415,0.413,0.292,-1877.064,-1823.519,-1689.603,-258.107,-288.653,37.321,37.311,35.94,2.744,1.789,42.503,42.499,38.85,0.621,0.484,0.3649,2.00E-04,6964.394688,974,0.139854222
ROU,2010,Ver,12.291,16.637,19.556,5.389,3.138,3.908,7.852,10.591,-2.023,-3.67,8.14,12.345,15.226,1.619,-0.345,79.271,77.813,77.906,81.861,83.803,62.482,59.463,59.125,67.133,70.672,1131.598,837.509,714.423,467.346,306.04,4548.835,3872.683,3235.632,1261.141,617.858,1.784,1.772,1.724,1.791,1.722,0.313,0.406,0.473,0.151,0.103,0.843,1.16,1.445,0.314,0.089,2.612,2.612,2.612,0.397,0,0.084,0.084,0.084,0,0,0,0,0,0,0,0,0,0,0,0,24.179,21.553,20.986,27.355,29.003,13.298,12.418,10.23,2.117,0.225,1.018,0.922,0.836,0.071,0.021,0.03,0.03,0.029,0,0,0,0,0,0,0,0,0,0,0,0,11.174,8.582,8.072,9.171,3.098,3.137,2.435,2.395,3.707,0.838,0.522,0.417,0.417,0.645,0.107,316.648,347.966,242.434,-122.158,17.544,12.891,12.248,11.807,1.594,0.006,9.63,9.61,9.536,3.652,0.003,0.3649,2.00E-04,6969.403125,206,0.029557768
ROU,2011,Cal,12.652,17.442,20.108,5.244,3.567,3.588,7.573,10.149,-2.973,-4.325,8.085,12.635,15.365,0.966,-0.565,74.97,71.958,71.54,79.89,81.577,56.728,52.182,51.662,64.684,67.67,681.441,549.443,473.297,316.715,221.78,4984.491,4265.927,3536.63,1377.427,705.786,1.722,1.81,1.819,1.748,1.737,0.392,0.526,0.606,0.159,0.127,2.269,3.031,3.321,0.275,0.231,15.984,15.969,12.147,0,0,0.79,0.79,0.559,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,20.876,18.39,17.512,26.6,28.865,45.476,43.412,34.541,5.201,1.53,5.279,4.968,3.989,0.326,0.174,0.038,0.037,0.032,0.001,0,0,0,0,0,0,0,0,0,0,0,94.443,53.631,34.84,7.882,5.212,50.257,26.62,14.412,2.301,1.39,20.723,10.804,3.703,0.231,0.094,-2692.66,-1826.371,-1232.726,-20.69,-73.115,39.277,35.839,29.982,1.022,0.648,47.472,41.259,32.38,0.1,0.019,0.3649,2.00E-04,6974.411563,2195,0.314721892
ROU,2012,Cal,13.285,19.182,21.912,4.085,1.394,3.977,8.896,11.436,-3.945,-5.804,8.722,14.203,16.908,-0.113,-2.436,73.917,70.003,68.586,77.702,80.583,55.893,50.11,48.571,60.956,65.337,816.117,565.592,477.374,265.508,194.147,5060.98,4355.706,3607.52,1507.757,736.079,1.791,1.794,1.757,1.784,1.702,0.478,0.662,0.781,0.175,0.111,3.289,4.841,5.836,1.291,0.698,37.697,37.697,36.342,3.838,0.014,6.953,6.953,6.918,0.231,0,0.212,0.212,0.212,0,0,0,0,0,0,0,22.003,18.371,16.759,25.043,26.391,68.837,68.238,61.56,10.892,1.589,21.911,21.9,21.355,1.245,0.214,2.41,2.41,2.408,0.005,0.001,0.025,0.025,0.025,0,0,0,0,0,0,0,89.034,79.451,70.884,61.528,44.583,55.562,50.786,47.988,38.452,26.962,26.935,25.522,24.885,18.213,11.229,-2549.197,-2434.749,-2057.947,-1474.211,-906.172,47.924,47.897,43.416,10.626,3.437,59.294,59.252,54.947,15.097,6.214,0.3649,2.00E-04,6979.42,6624,0.949075998
ROU,2013,Ver,13.017,17.391,19.926,5.721,3.253,4.476,8.094,10.475,-1.883,-3.773,8.731,12.855,15.42,1.781,-0.385,77.028,74.35,72.879,81.424,83.679,59.871,55.566,53.638,66.319,69.976,920.119,728.603,564.14,400.968,240.447,4750.926,4086.55,3434.522,1286.758,646.036,1.804,1.804,1.769,1.802,1.749,0.375,0.499,0.595,0.163,0.111,1.681,2.37,3.034,0.609,0.131,12.096,12.096,12.096,1.355,0,0.576,0.576,0.576,0.035,0,0.002,0.002,0.002,0,0,0,0,0,0,0,22.584,20.004,18.939,27.215,29.239,36.088,35.624,33.903,5.358,0.326,7.155,7.105,7.029,0.46,0.011,0.283,0.283,0.283,0.001,0,0,0,0,0,0,0,0,0,0,0,47.073,40.091,39.455,9.735,1.451,23.77,21.948,21.898,2.77,0.115,9.394,9.137,9.136,0.626,0.009,-999.112,-847.789,-923.704,-366.931,-25.502,30.812,30.111,29.738,2.927,0.022,29.741,29.734,29.731,4.337,0.04,0.3649,2.00E-04,6980.676,421,0.060309345
ROU,2014,Cal,13.326,17.503,19.35,7.764,5.367,4.905,8.295,10.018,-0.25,-1.971,9.096,13.023,14.904,3.413,1.284,78.639,75.87,75.427,80.423,82.057,61.415,56.69,56.027,64.221,67.436,1012.772,795.317,652.745,272.821,152.536,4665.05,4026.228,3351.718,1385.814,687.781,1.759,1.784,1.744,1.793,1.734,0.343,0.453,0.511,0.184,0.134,1.132,1.586,1.833,0.46,0.333,5.759,5.759,5.533,0,0,0.316,0.316,0.315,0,0,0,0,0,0,0,0,0,0,0,0,21.693,19.648,19.997,22.299,24.809,22.666,22.46,15.86,6.53,0.601,2.017,2.017,1.712,0.336,0.05,0.026,0.026,0.024,0,0,0,0,0,0,0,0,0,0,0,0,34.472,21.934,14.417,23.752,17.985,13.108,7.375,4.589,9.545,7.388,3.197,1.695,1.092,2.228,1.76,-419.672,-297.742,-122.839,-317.068,-266.637,17.243,17.071,14.407,2.94,0.786,14.295,14.262,12.731,0.018,0.007,0.3649,2.00E-04,6981.932,217,0.031080222
ROU,2015,Cal,13.478,17.761,20.522,6.066,3.844,4.944,8.507,10.814,-1.2,-2.85,9.244,13.303,15.936,2.254,0.292,75.712,72.724,70.421,81.473,82.999,58.403,53.871,51.209,66.578,69.81,838.645,639.886,495.038,385.821,232.993,4750.783,4074.713,3459.218,1291.566,644.589,1.766,1.772,1.77,1.781,1.785,0.417,0.558,0.675,0.156,0.115,1.925,2.694,3.514,0.32,0.172,14.604,14.602,14.602,0.226,0,1.985,1.985,1.985,0.001,0,0.026,0.026,0.026,0,0,0,0,0,0,0,21.408,18.809,17.886,26.016,28.362,48.489,45.814,43.172,3.701,0.601,10.391,9.589,9.505,0.356,0.272,0.643,0.528,0.528,0.01,0.008,0.016,0,0,0,0,0,0,0,0,0,42.594,35.568,33.25,8.154,3.958,16.906,15.048,14.248,2.461,1.033,4.69,4.48,4.413,0.387,0.186,-1104.928,-962.355,-1081.308,-117.443,-30.897,28.061,26.544,26.118,1.345,0.089,27.321,27.321,27.31,1.56,0.032,0.3649,2.00E-04,6983.188,1671,0.239288989
ROU,2016,Ver,12.793,17.447,20.321,6.93,5.292,4.374,8.458,10.768,-0.536,-1.951,8.621,13.101,15.763,3,1.44,77.302,75.707,74.033,81.645,82.371,60.075,57.026,54.768,66.139,68.055,1044.03,806.157,614.141,372.327,223.688,4661.056,3990.494,3427.229,1257.372,660.826,1.776,1.723,1.677,1.791,1.803,0.359,0.474,0.567,0.161,0.135,1.233,1.774,2.266,0.319,0.344,6.651,6.651,6.622,0.002,0.002,0.438,0.438,0.438,0,0,0,0,0,0,0,0,0,0,0,0,22.021,19.606,18.913,23.415,25.009,24.446,23.611,22.315,4.003,2.487,2.587,2.527,2.525,0.614,0.586,0.01,0.01,0.01,0.107,0.107,0,0,0,0.016,0.016,0,0,0,0,0,26.439,20.769,19.222,9.093,7.727,8.505,6.919,6.344,2.86,2.337,1.856,1.476,1.394,0.484,0.402,-211.467,-196.587,-312.811,-25.303,-164.518,17.483,17.337,17.053,1.576,1.536,15.55,15.55,15.314,0.007,0,0.3649,2.00E-04,6984.444,675,0.096643341
ROU,2017,Cal,12.965,17.985,20.112,4.582,1.752,4.083,8.227,10.162,-3.144,-5.801,8.576,13.258,15.386,0.57,-2.225,75.937,72.85,71.689,79.217,79.229,58.485,53.36,52.274,63.914,65.242,847.783,646.054,513.951,352.244,183.775,4836.352,4178.606,3495.099,1324.69,716.28,1.839,1.866,1.809,1.849,1.808,0.398,0.539,0.624,0.157,0.119,1.686,2.452,2.919,0.239,0.151,10.309,10.309,10.144,0.029,0,0.474,0.474,0.474,0,0,0.003,0.003,0.003,0,0,0,0,0,0,0,21.562,17.957,17.812,26.343,29.338,38.421,38.17,33.136,3.924,0.652,6.389,6.387,6.248,0.09,0.004,0.287,0.287,0.287,0,0,0,0,0,0,0,0,0,0,0,0,39.187,26.755,23.784,16.5,14.603,14.098,8.478,7.848,6.196,5.833,3.367,1.942,1.852,1.436,1.427,-1030.628,-982.985,-852.827,-42.405,-106.718,22.017,21.696,19.649,1.372,0.34,24.114,24.108,23.235,0.24,0,0.3649,2.00E-04,6985.7,2459,0.35200481
ROU,2018,Cal,13.361,18.469,21.185,5.323,3.374,4.785,8.905,11.563,-1.837,-3.03,9.09,13.776,16.532,1.631,0.039,77.449,74.848,73.958,82.384,83.833,60.328,55.881,54.736,67.813,70.729,934.008,677.099,552.095,426.856,248.58,4769.204,4135.695,3466.94,1229.787,603.843,1.702,1.698,1.655,1.832,1.783,0.373,0.5,0.577,0.146,0.106,1.885,2.563,2.651,0.369,0.094,9.55,9.412,7.348,0.165,0,0.349,0.349,0.317,0,0,0,0,0,0,0,0,0,0,0,0,22.961,20.126,18.991,26.822,27.65,33.668,32.385,27.852,2.279,0.16,4.506,4.378,3.689,0.054,0,0.065,0.063,0.06,0,0,0,0,0,0,0,0,0,0,0,0,68.636,51.422,32.472,2.399,0.873,37.359,27.256,15.172,0.568,0.169,16.076,10.916,5.612,0.097,0.013,-1854.942,-1433.387,-896.688,44.202,75.466,37.776,35.373,27.677,1.384,0.106,43.679,38.986,27.825,0.875,0.006,0.3649,2.00E-04,6986.956,1341,0.191929075
ROU,2019,Ver,13.872,18.339,20.217,6.153,2.891,5.153,8.675,10.711,-1.629,-3.783,9.509,13.61,15.668,2.131,-0.568,75.885,72.493,72.561,78.915,82.723,58.29,53.067,53.532,63.255,69.442,834.012,612.156,541.658,311.856,251.925,4830.21,4160.689,3402.52,1436.864,671.57,1.759,1.708,1.699,1.794,1.723,0.403,0.537,0.599,0.197,0.118,2.195,3.17,3.544,1.273,0.511,17.128,17.128,16.568,2.204,0.138,1.565,1.565,1.565,0.032,0,0.003,0.003,0.003,0,0,0,0,0,0,0,21.102,18.177,18.426,25.444,29.809,43.976,43.235,32.804,12.219,1.615,7.981,7.962,6.756,1.721,0.132,0.218,0.218,0.205,0.013,0.003,0,0,0,0,0,0,0,0,0,0,65.185,61.814,47.081,40.911,17.034,33.226,32.407,26.669,23.59,10.085,11.045,10.974,9.741,10.586,5.148,-1848.008,-1721.77,-1221.528,-1160.501,-423.551,39.125,38.827,32.412,12.606,2.411,39.65,39.161,35.344,16.146,4.692,0.3649,2.00E-04,6988.212,2496,0.357172908
ROU,2020,Cal,13.649,17.96,20.047,8.216,5.968,4.96,8.396,10.136,0.115,-1.249,9.277,13.29,15.29,3.863,2.021,75.326,72.246,70.674,77.912,80.39,58.021,53.913,51.973,60.92,64.561,916.6,725.854,568.049,302.871,199.412,4792.468,4110.802,3473.119,1405.259,693.922,1.745,1.776,1.743,1.857,1.911,0.39,0.517,0.601,0.216,0.153,1.869,2.68,3.392,0.859,0.305,11.052,11.052,10.998,0.561,0,1.055,1.055,1.055,0,0,0.017,0.017,0.017,0,0,0,0,0,0,0,20.697,18.919,18.253,22.011,23.972,50.027,48.057,42.219,11.692,1.971,13.796,13.609,12.555,1.506,0.151,1.068,1.065,1.018,0.053,0,0.009,0.009,0.009,0,0,0,0,0,0,0,63.684,46.588,41.194,34.166,19.323,33.163,24.226,22.427,15.622,9.596,12.247,9.348,9.188,4.221,2.969,-1261.874,-1119.671,-1125.307,-753.287,-292.088,35.552,35.406,34.289,5.305,0.435,30.453,30.422,29.851,4.231,0.507,0.3649,2.00E-04,6989.468,5152,0.737109033
ROU,2021,Cal,12.474,16.518,19.27,6.346,4.43,3.96,7.19,9.663,-0.845,-2.231,8.248,11.983,14.698,2.553,0.884,76.477,73.227,72.867,81.67,83.645,58.985,53.974,53.214,66.63,69.906,927.799,618.325,515.418,409.451,242.119,4796.9,4146.697,3454.229,1289.125,643.738,1.761,1.744,1.721,1.712,1.663,0.372,0.496,0.581,0.155,0.114,1.618,2.322,2.73,0.206,0.121,9.5,9.5,9.12,0.051,0,0.475,0.475,0.474,0,0,0.006,0.006,0.006,0,0,0,0,0,0,0,21.707,19.096,18.695,24.899,25.951,33.781,32.199,28.519,4.629,1.344,4.452,4.186,4.083,0.373,0.272,0.199,0.198,0.198,0.002,0.002,0,0,0,0,0,0,0,0,0,0,38.496,30.722,22.503,6.797,2.424,14.617,11.664,8.651,2.183,0.257,3.313,3.034,2.532,0.309,0,-1058.683,-911.268,-668.169,85.212,10.02,22.378,21.991,19.364,0.629,0.015,26.465,25.265,22.343,0.384,0.013,0.3649,2.00E-04,6990.724,2101,0.300541117
ROU,2022,Ver,13.3,17.539,20.069,5.411,3.928,4.601,7.891,10.306,-2.05,-2.775,8.988,12.863,15.438,1.522,0.414,74.275,70.746,70.584,77.166,81.203,56.501,51.342,51.007,61.666,66.953,811.162,596.849,539.4,296.308,239.955,4905.007,4236.786,3470.648,1425.564,675.277,1.776,1.742,1.742,1.878,1.916,0.42,0.56,0.651,0.182,0.13,2.185,3.068,3.615,0.693,0.274,16.775,16.715,16.524,0.396,0,3.422,3.422,3.422,0.001,0,0.137,0.137,0.137,0,0,0,0,0,0,0,21.028,18.715,18.139,24.204,26.284,53.625,51.635,43.049,10.579,2.278,14.299,14.231,12.465,1.851,0.1,1.401,1.401,1.331,0.071,0.001,0.005,0.005,0.005,0,0,0,0,0,0,0,68.223,52.03,39.046,32.075,17.466,38.311,30.439,23.481,15.601,8.709,18.22,15.299,12.894,4.523,2.448,-1554.758,-1258.816,-962.603,-685.807,-280.932,32.435,29.389,23.928,6.812,1.72,37.249,35.586,32.158,5.213,1.202,0.3649,2.00E-04,6991.98,13153,1.881155266
